1,5.173537686909002,2.7876758983848915,2.7876758983848915,3.510093513861252,1.0,0.0,0.0,0.0,0.0,0.0,0.5555764229707587,0.27970302183753654,0.97105999958581,1.6917939483726259,0.7325412754428339,0.08414387854732042
1,-0.5198184063687098,-0.9891768027998987,-0.9891768027998987,-1.6948271367940233,0.0,0.0,0.0,0.0,0.0,0.0,0.1624588010573452,-0.970296666211855,1.2540195258488498,-0.19389577382539092,0.991008062372319,0.0005496591499006276
1,5.547725809444456,1.0249554078337335,1.0249554078337335,3.7118432888296455,0.0,0.0,0.0,1.0,1.0,1.0,1.5350563737134784,0.35718015730474945,-0.3509804706114743,-0.9619769990683329,-0.16662582462733802,-1.1857410629145555
1,5.731184992365835,4.424493024635854,4.424493024635854,5.887817611403353,1.0,0.0,1.0,0.0,1.0,1.0,1.998544677212814,0.4357560492387558,-0.5243248350693276,-0.6940896604839222,-0.558806577592575,-0.08643340937422586
0,0.012724586763394607,3.34816931560776,0.5733438208976301,3.34816931560776,1.0,1.0,0.0,1.0,1.0,1.0,-1.296104334125356,0.5925967670682519,0.5844527516765816,-0.3793119309256465,1.7558022503118618,-0.026752853400339394
1,2.1771060492726315,2.6684747057256004,2.6684747057256004,2.8109064225902936,0.0,1.0,1.0,0.0,1.0,1.0,-0.03506406370877635,0.9547294247057807,1.6033538847190052,1.0154450605470309,1.9218201859278101,0.8678719172317092
1,-0.648392630818553,0.6091046840956873,0.6091046840956873,-0.13006510405092042,1.0,0.0,0.0,1.0,1.0,1.0,0.17192510812802572,-1.9709103092067206,0.6785826090424294,-0.7170000154859117,-1.235131842739865,-0.2680821010322236
1,0.24198994688471331,-4.828622581421442,-4.828622581421442,-1.7234752506712425,0.0,1.0,0.0,1.0,1.0,1.0,-1.4198840362654745,-1.6881707332290004,-0.40237993472639655,-1.1291855541422948,-1.698003200395746,-2.1907397995646107
1,3.513517980343555,0.6872231386062301,0.6872231386062301,1.7188260681812744,0.0,0.0,1.0,1.0,0.0,0.0,0.590856739649669,0.27932181815679313,2.166347194702274,0.2930568491667584,0.3363563118471731,1.543279783148574
1,3.063489210089706,1.0536402754660918,1.0536402754660918,4.821899954336626,0.0,1.0,0.0,0.0,0.0,0.0,1.7976160485622574,0.4988748497923796,-0.519493712126501,-0.8385061317550537,-1.736779306331361,-0.5232350235754996
0,1.4160708096719625,0.3518293684618219,4.085743683383639,0.3518293684618219,0.0,1.0,0.0,1.0,0.0,1.0,0.10569033268144896,0.48128232030016094,-0.5087824304516668,0.006351779432696991,-1.5505353298274784,1.2749461632424506
1,5.051778353162034,3.103598985978185,3.103598985978185,4.997350325998392,0.0,1.0,1.0,1.0,0.0,1.0,0.9797069204223101,1.2724649426941368,-0.28359379062489876,-0.6559993513789724,1.2562542531452476,0.6677766247934208
1,1.0819708364176064,1.5257550264348,1.5257550264348,2.555999104353026,1.0,1.0,0.0,0.0,1.0,1.0,-1.0957559405215296,0.414685426576275,0.17565561548617203,-1.3757889724147616,1.0384305105641758,0.12638540351292588
1,4.710966607836027,4.0688866917288085,4.0688866917288085,5.804580753825669,1.0,0.0,1.0,0.0,1.0,1.0,1.7955306795423798,1.6764581478974727,1.1532228223823238,-0.6271905336482061,0.3998005310039264,0.7786858956072081
1,3.1750147914118827,1.1586930169055756,1.1586930169055756,3.460000405005642,1.0,0.0,1.0,1.0,1.0,1.0,0.26322221409311775,-0.22819381078476347,-0.07037337455324691,0.2917901809419863,0.9716520584921581,-0.8597314406138382
1,0.4318257517913189,-0.9484314360580147,-0.9484314360580147,0.12586867210072117,0.0,1.0,0.0,0.0,1.0,0.0,-0.4260203336498197,-0.4221632912668886,-0.1409633175882017,-0.25062443031641274,-0.30809440202415117,-1.3389038964252395
1,2.6286158283693366,3.3990245007404876,3.3990245007404876,2.2874541361377214,0.0,1.0,0.0,1.0,1.0,0.0,0.2890394760899053,0.8932780424111716,1.045373917279119,0.6944494759221863,1.1778088348494806,0.3281831249855178
0,5.397101107888373,6.710339663889295,6.1303231054657195,6.710339663889295,1.0,0.0,1.0,0.0,0.0,1.0,2.517165555516435,0.6363699653085229,-0.5747378964669603,0.7635587830780902,-0.10511056424831247,1.152474884901003
0,1.511921328862404,0.29074665393347665,2.025985757713975,0.29074665393347665,0.0,1.0,0.0,1.0,0.0,1.0,0.022224507349711743,-0.9620843756839723,-0.3632844359670831,-1.1802059396687625,0.9557230142285467,-0.5413509246486181
0,0.9118248289702187,3.4492533396247946,1.270370883819644,3.4492533396247946,0.0,1.0,1.0,1.0,0.0,1.0,0.5551776442996503,-0.7222546229011281,0.38262395583451403,-0.399032307338272,0.9877308536775605,-0.002597657072757692
0,2.5639102827771447,3.000330438984241,2.6813869053017823,3.000330438984241,0.0,0.0,1.0,1.0,0.0,1.0,1.2427039282232026,-0.049300471256433206,-0.9665346750294448,0.19020104709643917,-0.11131498247277849,0.13759474301687413
1,4.940125741512575,2.47008464896358,2.47008464896358,3.3103452107197113,1.0,1.0,1.0,1.0,1.0,0.0,-0.5257737479770688,0.3185481309217344,-1.7480666734341326,-0.6217072284954547,-0.11987891216758151,-1.8415227386640236
1,3.2165528398660292,0.7741979638667306,0.7741979638667306,4.430338580192814,1.0,1.0,0.0,1.0,1.0,0.0,-0.3737495288577332,-1.3466163457207019,-2.052676903634521,-0.9325080021840804,-0.5870904649367357,-1.944427903154101
0,0.9810728250224909,4.036305949959381,0.5536094169929646,4.036305949959381,1.0,0.0,0.0,1.0,0.0,0.0,-0.04094570042520856,0.689496778315926,-0.0028943920715263916,0.2678115935044172,-0.514436383341945,-0.5687801063761668
0,-0.9173465093086605,-2.2472175420382507,-0.9297134414983451,-2.2472175420382507,0.0,1.0,0.0,0.0,0.0,1.0,-1.5098689459686838,-0.32033283916183536,0.06458973815465821,-0.10801291079021579,0.012788421619596618,-0.4271064371513772
1,2.553510013695588,-0.9723110241013349,-0.9723110241013349,1.2412019036740012,1.0,1.0,0.0,0.0,1.0,0.0,-0.6679884172659931,-1.9934026021743199,-1.224812995339593,-0.5393473007815452,-0.9363084343474606,-1.9665674276284442
1,-0.3841319082912025,-0.12242448229839004,-0.12242448229839004,0.986682400942286,0.0,0.0,0.0,0.0,0.0,0.0,0.21187949029453296,-0.6065556902000315,0.8064172751687562,0.35963279650842517,0.8469629189238703,-1.0043229482204625
1,3.2490095612906593,0.9002005871053813,0.9002005871053813,2.309225617725645,0.0,0.0,0.0,0.0,0.0,1.0,1.6752400680884885,-0.5127049959965881,1.490454613534887,-0.21074461938281142,1.5637360599026158,0.8398922928247391
0,2.6181401807833624,0.7538532617730955,1.4742333192449735,0.7538532617730955,0.0,0.0,0.0,1.0,1.0,1.0,-0.1868259685673302,0.4908928785892578,-1.0702223601877185,0.4367292866839807,0.3999508689715174,0.556723603362125
